id_supplier,address,blacklisted,contact_person,date_added,email,industry,is_preferred_supplier,last_updated,name,phone_number,rating,reliability_score,status,tax_id,total_contract_value,under_review
44268.0,"2988 Jennifer Rue Romanview, PW 18146",1.0,Veronica Eaton,2020-08-27,jenniferrobinson@example.net,Plumbing,1,2020-12-22,Ortiz Inc,385.532.0535,B,68.0,Inactive,250577942,10898.3,0
65430.0,"1530 Michael Spur Smithtown, TN 81134",0.0,Robert Rasmussen,2020-08-25,mcgrathdaniel@example.net,Electrical,1,2020-12-03,Wright and Sons,001-735-399-2009x409,A,92.0,Pending,,63737.94,1
41968.0,"7261 Singleton Shoal Lake Erikaborough, AS 03478",1.0,###invalid###,2024-02-29,thouston@example.com,Consulting,1,2020-01-28,Davidson LLC,001-976-730-6461x953,A,56.0,Inactive,180350477,47709.85,0
11742.0,"962 Bradley Keys Jessicabury, KS 91874",,Steven Golden,2024-07-01,danielle58@example.org,Plumbing,0,2023-05-28,Taylor PLC,(518)939-0403x7106,B,,Active,909061700,40606.29,0
30550.0,"7201 Curry Road South Thomasburgh, AS 62102",1.0,Jaclyn Ali,2024-07-18,eugenegreen@example.net,Consulting,1,2023-03-12,"Henry, Harrison and Perkins",+1-642-562-3792,C,74.0,Pending,983859216,80950.07,1
64559.0,"55190 Davenport Viaduct Pierceview, CO 63106",0.0,Angela Garrett,2023-12-01,fgraves@example.org,Electrical,1,2022-02-23,Sanchez-Cook,352-953-7179x057,B,96.0,Pending,922551745,92687.4,0
10519.0,"479 Garcia Orchard Watkinsburgh, IL 22506",0.0,Kimberly Mitchell,2023-11-26,kevin04@example.org,Plumbing,1,2025-03-04,Nixon PLC,(411)991-2142,A,92.0,Active,713476189,58747.28,1
76192.0,"86026 Long Glens Suite 906 North Jessica, TX 12296",1.0,Charles Wilson,2021-11-28,qrodriguez@example.net,Consulting,0,,Garner-Holder,464-858-0841,A,77.0,Active,###invalid###,30192.58,1
65195.0,"692 Hubbard Rue North Gracetown, MS 37415",1.0,Kelsey Malone,2021-04-14,olsonaaron@example.org,Plumbing,0,2021-11-20,Williams-Arnold,(974)967-6987,C,51.0,Active,1745748,,1
59580.0,"05904 Frederick Extension Apt. 527 North Robertmouth, MI 02989",1.0,Rodney Cortez,2021-05-17,sheliasullivan@example.com,Plumbing,1,2020-01-08,###invalid###,708-600-6166,B,68.0,Pending,613300284,30994.95,0
59222.0,"86998 Samantha Road Suite 212 Tranmouth, MD 65015",1.0,Ariel Jones,2023-12-12,jgordon@example.org,Plumbing,1,2020-11-19,Simon-Miller,001-447-489-9306,B,78.0,Active,940569568,51179.71,0
87971.0,,1.0,Christopher Randall,,rodney90@example.net,Electrical,1,,Johnson-Scott,,A,52.0,Inactive,435058164,72067.89,1
52334.0,,1.0,John Moore,2023-11-19,charlesmurphy@example.com,Construction,1,,Smith-Allen,779-326-8484x92170,B,82.0,Inactive,464659852,25876.73,0
54682.0,"1744 Stanton Port Suite 944 West Timothyfort, ND 61379",1.0,Justin Lee,2022-07-29,rothrobert@example.com,Electrical,1,2025-01-30,,898-551-8977x57475,B,90.0,Pending,501228000,,1
63179.0,"4874 Sean Island Scottchester, MD 91051",1.0,George Pope,###invalid###,mary78@example.org,Consulting,0,2023-07-08,Nash PLC,5392884937,B,83.0,Inactive,793636120,84063.52,1
12753.0,"PSC 0002, Box 2167 APO AP 80803",1.0,Leslie Irwin MD,,maynardshawn@example.net,###invalid###,1,2024-03-20,"Adams, Bowman and Smith",001-579-530-0753x60739,,100.0,Inactive,487427813,77982.65,0
50119.0,"3014 Alicia Pines Apt. 107 Williamsville, OR 16514",1.0,Amber Carey,2021-04-02,jonathanwilson@example.net,Construction,1,2021-03-19,Keller-Henderson,+1-700-512-1194,A,81.0,Active,658962397,43753.03,1
22182.0,"410 Sarah Light South Barbaraberg, TX 94467",0.0,Margaret Davis,2020-10-16,juliethomas@example.org,Electrical,0,2024-07-07,Hall Ltd,001-369-877-4184x32481,B,51.0,Active,4799537,28685.21,1
21142.0,"28639 James Ford Suite 708 East Jamesberg, MD 39142",1.0,Edward Griffin,2023-09-30,melanie74@example.com,Consulting,1,2020-11-11,"Lynch, Lynch and Bailey",001-726-672-7184,A,62.0,Inactive,934983646,53299.92,0
21767.0,"8698 David Circle Hillton, CO 52494",0.0,Shelly Bryant,2020-12-11,hcallahan@example.net,Plumbing,1,2024-04-18,"Davidson, Hester and Lee",861.614.2604x579,B,74.0,Pending,237826521,95593.0,0
56651.0,"4532 Moore Isle Suite 382 Smithburgh, AK 18980",###invalid###,David Riddle,2024-11-28,joseph31@example.com,Plumbing,0,2022-10-05,"Gilbert, Pitts and Ritter",+1-839-981-3255,B,75.0,Active,171578207,84970.05,1
58813.0,"87694 Jackson Village Danabury, CT 74044",1.0,Jimmy Clark,2022-11-25,brittany78@example.com,Plumbing,1,2025-02-03,"Moore, Cooke and Montoya",414-715-1270,C,67.0,Pending,249328868,###invalid###,0
62689.0,USNS Baird FPO AE 77254,0.0,Heidi Lopez,2021-10-25,crodriguez@example.org,Construction,0,2023-02-09,Mullins-Thomas,001-533-741-4775x281,B,,Pending,4799722,65172.73,0
83269.0,"2749 Angelica Stravenue North Chaseberg, AS 88644",0.0,Jacob Romero,2020-11-05,jamesjones@example.org,Plumbing,1,2021-09-06,"Murphy, Holmes and Jenkins",001-931-974-8688,A,79.0,Inactive,632178898,74789.17,0
72622.0,"208 Leonard Manor Apt. 792 Bakerfort, ND 68607",,Allen Potts,2020-09-19,atkinsonangela@example.com,Consulting,1,2023-10-09,Kemp-Walters,(858)989-8137,C,57.0,Pending,932569753,22360.98,1
76109.0,"519 Weber Park Apt. 041 Bonillastad, LA 50191",1.0,Ronald Davies,,edwardsmeredith@example.com,Construction,1,2022-09-11,"Chen, Baker and Johnson",657.332.9738x989,A,95.0,Active,829050451,15884.88,0
5902.0,"017 Long Overpass Christopherfort, WY 58461",0.0,Stephen Cline,,bethduran@example.org,Consulting,1,2021-08-17,"Levine, Solomon and Hudson",(715)915-7821x1697,A,81.0,Inactive,757012120,49899.71,0
65754.0,"8139 Johnston Mount Mosleyberg, OK 51949",0.0,Jane Martin,2022-04-03,robert09@example.org,Consulting,1,2024-03-12,Robinson Group,(742)300-5781x647,B,85.0,Pending,700878022,23568.79,1
70064.0,"5907 Nicole Ranch Apt. 837 Colemanside, ME 10310",,Ashley Howell,2023-05-09,contrerasdavid@example.org,Construction,1,2024-05-12,Carter LLC,(632)995-9882x2347,B,77.0,Inactive,,93320.68,1
39635.0,"PSC 1781, Box 1611 APO AP 99011",1.0,Anita Simpson,2023-04-15,jquinn@example.com,Plumbing,0,2023-10-18,Bradford and Sons,(696)792-1734x31137,C,77.0,Active,422733518,92370.9,0
91493.0,"49751 Graham Pine North Dannyfort, NV 32161",0.0,Charles Patterson,2023-01-09,alan99@example.com,Electrical,0,###invalid###,Jackson PLC,(216)622-2121x808,,90.0,,131836758,67339.73,1
5546.0,"392 Andrea Park Lake Matthew, MN 71082",1.0,Martha Gomez,,smccormick@example.com,Construction,1,2021-05-27,Miller and Sons,001-361-321-8871x721,A,,Active,45633694,24074.19,1
13944.0,"71453 Gibson Turnpike North Jamesview, AL 67475",,Barry Martinez,2021-03-09,johnsonjeffrey@example.com,Plumbing,0,2021-11-26,Adams Ltd,(673)838-3821x18404,B,77.0,Inactive,383299533,49878.17,
98037.0,"04779 Billy Green Suite 503 West Carl, VT 70490",0.0,Heidi Torres,2020-08-04,werickson@example.com,Consulting,1,2020-09-19,"Fisher, Gaines and Oconnor",+1-356-930-4989,C,88.0,Pending,910683165,73809.58,0
3613.0,"643 Charles Extensions Apt. 619 Vasquezfort, MT 49097",0.0,Bryan Murphy,2024-07-17,kathleenmartinez@example.net,Electrical,1,2023-12-13,Thomas-Robinson,907.209.6244x85783,A,58.0,Active,299429050,34473.11,0
94624.0,"31752 Autumn Via Fullermouth, CT 89426",0.0,Ryan Shannon,2021-08-12,ggreen@example.net,Construction,###invalid###,2020-04-07,Neal-Lee,309.715.2094,A,55.0,,24827189,57596.79,1
51222.0,"66030 Ronald Mountain New Alanmouth, ME 45842",1.0,Heather Lambert,2020-06-08,lauren29@example.net,Consulting,1,###invalid###,Mullins-Hall,001-988-540-9029x47919,,87.0,Inactive,422439914,64965.57,1
4212.0,"27862 Ramos Junction Alexandershire, NC 08006",0.0,Rodney Chung,2020-04-13,kevinbauer@example.net,,1,2024-05-25,"Lynch, Johnson and Brown",+1-939-413-9909x5459,C,52.0,Active,164105952,45811.21,0
3476.0,"267 Timothy Turnpike Christopherhaven, WV 96259",,Jill Gray,2020-10-13,tanya88@example.org,Electrical,0,2024-04-22,"Foster, Black and Griffith",001-873-380-0935x81798,A,100.0,Active,665275712,53161.22,0
29279.0,"010 Brian Row New Rachelton, WV 76964",0.0,Sierra Cortez,2021-08-25,toddsmith@example.org,Plumbing,0,2022-04-14,,9063252488,C,85.0,Inactive,415307285,54026.32,0
31251.0,"6766 Aaron Row Rebeccaview, MH 53904",0.0,Elizabeth Levine,,hicksdale@example.org,Plumbing,1,2022-04-27,Conrad Group,001-636-821-9034x81073,A,69.0,Pending,230589928,85398.49,0
59459.0,,0.0,Tracy Petersen,2023-09-14,taylordavid@example.org,Consulting,1,2022-02-14,Lee-Taylor,+1-904-665-8682x88460,B,81.0,Active,229206483,76789.37,0
53963.0,"40048 Jane Streets Apt. 196 New Joel, PR 51392",0.0,Joseph Clark,2024-10-28,shelby95@example.com,Consulting,0,2020-10-01,"Bradley, Cooper and Donovan",+1-753-408-5312x7139,A,87.0,Inactive,432690502,18176.28,1
12026.0,"025 Lauren Course Port Jennifer, KS 32919",0.0,Karen Richards,,jason08@example.org,Consulting,1,2021-02-24,Perkins PLC,001-395-782-3634x517,B,67.0,Inactive,924372602,51483.48,0
99950.0,"2098 Valerie Orchard Apt. 478 West Marybury, MT 72308",0.0,William Rodriguez,2020-12-02,jessica69@example.com,Plumbing,1,2022-03-21,"Tate, Pham and Summers",591-433-0938x8605,B,###invalid###,Active,599875898,88770.84,1
2143.0,"3794 Doyle Plains Port Linda, PW 04536",1.0,Jordan Williams,,allisonedwards@example.org,,0,,Jones Inc,8676021731,C,52.0,Active,742572958,28069.26,0
31351.0,,0.0,Amanda Clark,2025-03-11,cbrock@example.net,Electrical,1,2024-12-08,"Jones, Phillips and Martin",734-617-5297x5245,B,61.0,Pending,445084875,44227.64,0
12496.0,"240 Jessica Mountain Suite 571 Lake Briannafort, CT 23115",1.0,,2021-09-07,raymond16@example.com,Electrical,0,2022-02-09,Watts-Sampson,+1-591-776-1083,A,81.0,Inactive,997363233,55302.94,0
35007.0,"4074 Tracy Well North Robertside, NC 50913",1.0,Shaun Collins,2021-07-29,lincolton@example.com,Construction,0,2023-10-08,Rice PLC,+1-510-416-3694x55434,B,77.0,,232617680,98356.33,1
85617.0,"437 Lyons Green Apt. 007 South Barry, HI 76720",1.0,Christopher Walker,2021-11-25,myersrobert@example.net,Consulting,1,2024-10-11,Martin PLC,(414)219-5037,B,90.0,Active,104307912,13207.29,
39981.0,Unit 7088 Box 6611 DPO AA 02778,0.0,Brian Lin,2021-04-30,meganpeterson@example.net,Construction,1,2020-01-21,Shepard PLC,374.338.9727,C,74.0,Inactive,620722622,40416.73,0
17862.0,"1053 Mccormick Shore Apt. 354 Lake Travis, OH 50132",1.0,Wesley Sharp,2021-03-15,,Plumbing,1,2020-03-15,"Soto, Woods and Martinez",718.215.3144x93954,C,75.0,Active,507854894,29706.33,1
4008.0,"5194 Thomas Burgs Apt. 348 Lake Laurentown, VT 19688",1.0,,2024-02-08,lance48@example.net,Construction,1,2022-11-22,Davis PLC,001-916-303-0430x02506,A,85.0,Active,394080306,53301.7,1
61359.0,Unit 1907 Box 0011 DPO AA 46417,0.0,Crystal Gregory,2021-07-12,bmartinez@example.org,Construction,0,2023-08-01,###invalid###,+1-468-673-2697x194,A,76.0,Active,340075058,93240.41,0
78573.0,"1439 Joshua Parkway Suite 247 Petersport, FL 05263",0.0,,###invalid###,anthony20@example.net,Consulting,0,2020-07-08,Johnson and Sons,,C,99.0,Inactive,149715493,32292.07,1
82615.0,"054 Anderson Villages Jonesbury, AL 67966",1.0,Hector Gardner,2021-12-30,khoffman@example.net,Plumbing,1,2020-10-19,"Miller, Cook and Conner",8079086632,A,82.0,Inactive,892645285,12279.54,
63905.0,"4489 Soto Road Baileyburgh, MN 17772",1.0,George Taylor,2022-07-22,shawn24@example.net,Electrical,1,2024-10-04,Alexander-Ramirez,###invalid###,B,55.0,Active,822141451,15244.95,1
259.0,"94843 Brandon Shoals New Jonathanmouth, KY 42656",1.0,Anthony Rojas,2020-10-14,barry51@example.org,Consulting,0,2020-02-21,Soto PLC,926-576-9889,C,92.0,,837469416,27825.64,1
,"54521 Alvarez Hills Suite 747 North Evanhaven, FM 43042",0.0,Tara Jones,2022-08-25,kennethramirez@example.com,Construction,0,2022-09-11,"Mcguire, Cohen and Davis",001-518-303-0633x959,A,69.0,###invalid###,393844695,67745.26,1
25903.0,"604 Curry Loaf Whitefort, CA 83044",0.0,Colin Rodriguez,2021-08-26,pgarcia@example.com,Electrical,0,2022-03-26,"Meyer, Shaw and Hendricks",+1-943-668-2689x9269,A,96.0,Inactive,496128201,,1
5210.0,"27001 Thomas Lakes Suite 462 Henrychester, ID 30217",0.0,Julie Ramirez,2023-09-09,wmartin@example.net,Construction,1,,Torres Inc,299.223.0593x01476,C,98.0,Inactive,246991785,92601.66,1
84228.0,"19752 Katherine Wells Danielstad, MS 55617",0.0,Ellen Wilson,2024-06-26,izuniga@example.net,Consulting,1,2023-10-03,"Thompson, Thompson and Evans",(893)721-0097,A,60.0,Inactive,281469996,63736.87,0
,###invalid###,1.0,Aaron Smith,2023-08-24,davidwagner@example.com,Plumbing,1,###invalid###,Benitez-Cardenas,9729868405,B,74.0,Inactive,702020113,,0
,"11690 Ryan Mountains Apt. 661 New Mark, ME 99923",1.0,Michelle Hunt,2021-08-31,crystaldiaz@example.com,Electrical,1,2022-08-24,Ross PLC,357-392-5928x35520,C,97.0,Pending,709065813,81840.18,1
49105.0,"601 Ashley Crossroad Burgessfort, KS 13301",1.0,Mario Mosley,2021-08-25,itorres@example.org,Construction,1,2020-08-03,"Mcdonald, Savage and Smith",248.685.6981x02576,A,77.0,Active,453295417,82305.23,1
6949.0,"587 Stephanie Mountain Suite 114 Johnbury, DE 49433",0.0,Tracey Miller,2024-11-17,beltranjanet@example.com,Plumbing,1,2022-12-14,"Smith, Haynes and Black",+1-596-524-4404,A,68.0,Pending,447738041,79266.37,0
44353.0,"7798 Jordan River Apt. 182 Alyssafurt, NE 85978",0.0,Emily Becker,2023-10-22,xandrews@example.com,Consulting,0,2020-08-06,"Rush, Olson and Logan",(515)751-8072x064,B,83.0,Inactive,486561102,97535.76,0
74521.0,"8689 Smith Viaduct Suite 108 West Ericatown, AR 22976",0.0,Victor Gray,2021-01-25,pamelaconner@example.org,Construction,0,,Goodman Inc,899.971.6270,C,53.0,###invalid###,102634027,52148.04,1
6378.0,"15107 James Mission Lopezhaven, OR 75864",0.0,Austin Ellis,2021-05-03,jennifersmith@example.org,Plumbing,0,2021-09-27,,+1-539-656-1370x4716,C,63.0,Inactive,242489309,72245.69,0
91127.0,"9693 Mccann Views South Joseph, KS 56391",0.0,Stephanie Taylor,2021-10-16,vscott@example.org,Plumbing,1,2021-02-18,Nguyen Group,+1-904-364-4949,C,82.0,Active,73165202,34607.04,1
19790.0,"9959 Crystal Springs North Lauriestad, NV 08204",0.0,Whitney Browning,2022-04-08,david81@example.com,Plumbing,0,2023-08-24,Parsons-Potts,6535618649,C,57.0,Inactive,644355468,56190.11,
76903.0,"1073 Raymond Passage Suite 532 Hendersonbury, AZ 88155",0.0,Richard Gordon,2022-07-19,johnsontasha@example.com,Consulting,,2024-12-23,Maddox LLC,001-695-532-4058,A,60.0,Active,191709278,47453.09,###invalid###
39657.0,"PSC 2627, Box 1534 APO AE 56610",1.0,William Wright,2024-11-18,amy49@example.org,Construction,0,2020-10-06,Watson LLC,754.618.9335x21396,C,75.0,Pending,888665392,57479.99,1
26529.0,"695 Beasley Well Staceyport, LA 16947",1.0,Christopher Parsons,2022-07-25,hpayne@example.org,,0,2022-03-28,Cochran-Gardner,331-406-2023x9175,A,53.0,Pending,410567036,61854.0,1
1322.0,"1540 Dawn Place North Travis, CO 28292",0.0,Sarah Villegas,2024-07-19,timothylowe@example.org,Consulting,0,2023-04-11,Casey Inc,906.968.8248,C,51.0,Inactive,###invalid###,27330.32,0
91998.0,"5122 Amy Mount Apt. 358 Timothyshire, PR 53216",0.0,Heather Golden,2022-03-17,nicholelee@example.org,Electrical,0,2021-12-22,"Garrett, Patel and Jordan",464.950.6142,B,50.0,Pending,667362031,24079.62,0
56914.0,"85980 Patterson Meadows Apt. 812 Huffmouth, VT 63763",1.0,Erika Mitchell,2022-03-28,wagnerlawrence@example.org,Construction,0,2022-03-24,Davis LLC,790.687.2127x8776,A,52.0,Pending,764833316,32889.81,0
19664.0,"55570 Brandy Shoals Lisastad, NE 29499",0.0,Pamela Armstrong,2021-03-12,sean67@example.com,Consulting,1,2021-10-07,Davis PLC,(294)565-8374x53604,A,88.0,Pending,942752547,85282.29,1
39610.0,"910 Hernandez Keys Suite 724 Michelemouth, ND 80245",0.0,Erin Ingram,2020-08-20,vanessawilson@example.net,Consulting,1,2021-09-12,Williams PLC,792.372.3139,B,50.0,Inactive,648688428,98679.96,1
82914.0,"937 Williams Curve Beckerview, TX 44144",0.0,Rebecca Long,2023-01-18,angelarose@example.net,Electrical,0,2024-10-24,Morales-Adams,+1-262-276-0827x317,C,86.0,Active,790220177,79970.97,0
2263.0,"7187 Mills Squares Lake Robertberg, DC 33495",0.0,Robert Holland DDS,2020-08-08,robertduncan@example.org,###invalid###,0,2020-01-19,"Stephens, Hill and Giles",850-268-9934,B,84.0,Inactive,57938314,75148.37,1
24174.0,USNS Johnson FPO AE 43898,###invalid###,Eric Maldonado,2020-08-15,rhodeskimberly@example.net,Electrical,1,2024-12-08,"Mullen, Hill and Woods",324-288-5084,C,80.0,Pending,649432556,49733.88,1
61592.0,"621 Bailey Track West Eileen, TX 00708",1.0,Melissa Bullock,2020-01-29,brownteresa@example.org,Consulting,0,2020-03-03,Norris Group,+1-634-364-5650x59276,A,79.0,Pending,566890043,39594.08,1
7915.0,"9983 Johnson Coves Port Johnport, WI 95429",0.0,Amber Brown,2021-07-01,michael84@example.com,Plumbing,0,2024-04-04,Meyer-Barr,001-943-915-0815,B,86.0,Active,397336923,,0
28666.0,Unit 9144 Box 2234 DPO AP 81830,0.0,Karen Brooks,2021-08-03,jamievasquez@example.net,Construction,0,2021-05-22,,+1-310-308-8674,A,60.0,Pending,83000576,56241.66,1
83445.0,"563 Elizabeth Canyon New William, PR 80439",1.0,Jordan Hamilton,2024-05-10,nathaniel12@example.org,Electrical,0,2023-05-17,Peterson-Thomas,+1-481-955-2048x5100,B,80.0,Pending,831017717,73305.35,1
,"902 Brett Lights East Valerie, DE 48871",0.0,James Alexander,2021-11-25,villanuevasharon@example.org,Electrical,0,2023-05-21,Thomas PLC,935.784.1802x4018,C,96.0,Inactive,926155168,52261.33,0
84739.0,,1.0,William Harris,2022-10-13,michellebrandt@example.com,Plumbing,0,2020-05-05,Hernandez-Bolton,001-728-908-3942x5114,C,86.0,Inactive,73056801,70207.06,1
16101.0,"884 Patricia Dale Apt. 359 Pruittfort, NE 29321",1.0,Nicholas Smith,2023-06-15,kurtholland@example.net,Electrical,1,2023-10-31,"Payne, Lawson and Delgado",001-605-276-7205,C,98.0,Pending,91235835,25485.79,0
8027.0,"9146 Chapman Dam Port Johnstad, PW 43827",1.0,Tracy Choi,2020-03-05,juliecowan@example.org,Electrical,0,2022-08-18,Price-Parker,(618)912-6512x21181,B,66.0,Inactive,707172688,###invalid###,1
19953.0,"582 Christopher Plains Suite 437 New Thomas, PA 65158",1.0,Donna Martinez,2025-01-24,jonesmatthew@example.net,Electrical,1,2023-03-27,"Johnson, Barron and Mendoza",(370)359-2331x210,C,,Pending,812366228,94974.46,1
94433.0,"846 Thomas Junction Apt. 559 New Aaron, HI 84399",0.0,Ryan Cuevas,2020-08-29,coreysmith@example.net,Construction,1,2024-03-30,Hamilton-Madden,223-249-8197,B,64.0,Inactive,696246852,87153.3,1
27116.0,USS Morgan FPO AP 80689,0.0,Casey Morales,2022-12-21,xbarnett@example.net,Electrical,0,2023-04-29,Cole PLC,(237)527-7487x30389,C,80.0,,114608387,79597.76,0
9456.0,"0194 Taylor Coves Jenningsfort, CT 42262",0.0,Evelyn Benson,2022-06-03,eric18@example.com,Construction,0,2022-02-20,Phillips Group,513-490-8301x4360,B,92.0,Active,193566198,56021.24,0
83142.0,"478 Sims Junctions Romeroton, LA 12207",0.0,Diana Norton,2022-12-22,wendy85@example.net,Electrical,1,2021-10-18,###invalid###,(589)302-1576,C,86.0,Active,960731114,25190.01,0
94411.0,"54919 Brian Circle Port James, NY 63433",1.0,,2025-04-30,morgan61@example.net,,0,2021-11-21,"Patel, Vargas and Ferguson",+1-841-764-3751x49056,A,96.0,,147394930,41959.29,0
59110.0,"212 Ortiz Forges Apt. 272 South Alexisshire, VI 14433",0.0,Jeremy Thornton,2022-03-15,,Construction,0,2024-10-17,Williams LLC,001-932-494-3356,C,93.0,Inactive,240330720,87023.09,1
53380.0,,0.0,Briana Taylor,2024-08-01,randalllucas@example.com,Consulting,1,2021-02-06,"Hampton, Sosa and Randolph",###invalid###,C,51.0,Active,491374584,43499.73,1
59708.0,"6637 Dana Station Richardsonshire, MS 93073",0.0,,2025-02-11,daniellereyes@example.org,Plumbing,0,2023-12-23,"Hernandez, Johnson and Burton",###invalid###,A,91.0,Pending,257963809,38662.19,1
85094.0,USNS Carrillo FPO AE 29126,0.0,Steven Carr,2021-06-08,daviddiaz@example.net,Plumbing,1,2024-06-13,Jensen LLC,(520)528-5413,C,88.0,Inactive,998964706,,0
4984.0,"48528 Sheryl Ways Apt. 169 South Vanessaview, GA 68775",1.0,Victor Campos,2021-09-29,,Construction,0,2023-01-19,"Simon, Long and Brown",+1-953-655-4404x038,C,61.0,Active,511853429,19216.42,1
32492.0,"0378 Donna Loaf New Jamie, PA 27356",1.0,Corey Brooks,2023-11-18,sanderson@example.org,,1,2024-06-23,Lyons-Waters,(640)768-9867x265,A,57.0,Inactive,117409039,,0
347.0,"53646 Smith Fork East Amandabury, MS 48898",0.0,,2021-08-23,ijohnson@example.com,Construction,0,2024-10-30,Barrett and Sons,,C,,Inactive,291280895,12944.36,0
60050.0,"09415 Lisa Mews Charlesville, VI 82289",0.0,Lisa Dean,2020-04-26,cherylcopeland@example.net,Plumbing,0,2021-06-19,Fernandez-Miller,3655192306,C,58.0,Pending,145323776,47829.24,
70824.0,"872 Moore Dale Apt. 899 North Wendy, PR 73746",1.0,Austin Bridges,2021-07-18,carlhill@example.com,Construction,0,2022-05-26,"Stone, Durham and Flores",229-228-2790,A,82.0,Inactive,345486020,31952.75,1
18650.0,"14520 Chapman Junction Apt. 979 New Cynthiamouth, NH 41513",0.0,Timothy James,2024-02-09,prios@example.net,Electrical,1,,Barker Group,001-408-550-7936x576,C,51.0,Pending,206256351,27586.41,1
76468.0,"75262 April Ports North Kristen, MI 68139",0.0,Joshua Allen,2020-07-19,castrobrett@example.net,Electrical,1,2021-03-21,Kelly-Vasquez,,###invalid###,63.0,Active,518991563,80118.23,1
,"11326 Derrick Village Suite 707 West Abigail, AL 18202",0.0,Frances Chen,###invalid###,johngentry@example.com,Construction,0,2025-01-20,Lee-Higgins,+1-968-221-3906x74746,C,59.0,Pending,648828339,74627.89,1
